Date,Rainfall
1996-05-01,0.0
1996-06-01,259.4112881
1996-07-01,1006.342533
1996-08-01,437.2816071
1996-09-01,394.5821985
1996-10-01,128.3353387
1996-11-01,1.789937377
1996-12-01,0.0
1997-01-01,0.0
1997-02-01,0.0
1997-03-01,0.0
1997-04-01,0.256606311
1997-05-01,0.0
1997-06-01,594.5302033
1997-07-01,570.7685774
1997-08-01,627.1344656
1997-09-01,365.0434659
1997-10-01,0.0
1997-11-01,24.74574544
1997-12-01,32.53113461
1998-01-01,0.0
1998-02-01,0.0
1998-03-01,0.0
1998-04-01,0.0
1998-05-01,0.0
1998-06-01,412.5590918
1998-07-01,575.7706877
1998-08-01,651.5636494
1998-09-01,398.6452177
1998-10-01,343.9938603
1998-11-01,21.37636121
1998-12-01,0.0
1999-01-01,0.0
1999-02-01,0.152298078
1999-03-01,0.0
1999-04-01,0.0
1999-05-01,81.57949555
1999-06-01,534.1499592
1999-07-01,474.6121993
1999-08-01,176.3790047
1999-09-01,360.98685
1999-10-01,125.5191782
1999-11-01,0.0
1999-12-01,0.0
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,234.3927573
2000-06-01,355.0052309
2000-07-01,1153.879456
2000-08-01,602.147194
2000-09-01,111.6963857
2000-10-01,18.68784475
2000-11-01,0.0
2000-12-01,9.631302834
2001-01-01,1.010062575
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,1.100000024
2001-05-01,15.51060623
2001-06-01,472.2390967
2001-07-01,585.1833284
2001-08-01,399.4605456
2001-09-01,91.30013934
2001-10-01,73.024344
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,0.0
2002-03-01,11.31775951
2002-04-01,0.0
2002-05-01,1.661490381
2002-06-01,441.050956
2002-07-01,103.2091943
2002-08-01,620.1884971
2002-09-01,126.2663366
2002-10-01,0.533043206
2002-11-01,0.0
2002-12-01,0.352298081
2003-01-01,0.0
2003-02-01,1.95403862
2003-03-01,0.0
2003-04-01,0.0
2003-05-01,0.0
2003-06-01,704.4380687
2003-07-01,794.2246659
2003-08-01,339.6660274
2003-09-01,279.4595129
2003-10-01,6.312673569
2003-11-01,0.0
2003-12-01,0.0
2004-01-01,0.0
2004-02-01,0.0
2004-03-01,0.0
2004-04-01,10.87678528
2004-05-01,39.76725712
2004-06-01,291.5987355
2004-07-01,820.8221596
2004-08-01,874.3235345
2004-09-01,174.8487108
2004-10-01,37.85255654
2004-11-01,1.930686921
2004-12-01,0.0
2005-01-01,0.536187947
2005-02-01,0.0
2005-03-01,0.0
2005-04-01,0.0
2005-05-01,0.121405542
2005-06-01,505.1636638
2005-07-01,983.662006
2005-08-01,492.0897846
2005-09-01,657.5597372
2005-10-01,38.22241938
2005-11-01,0.0
2005-12-01,0.0
2006-01-01,0.0
2006-02-01,0.0
2006-03-01,8.842479885
2006-04-01,0.0
2006-05-01,73.28846741
2006-06-01,454.1586226
2006-07-01,1007.717168
2006-08-01,762.1972833
2006-09-01,256.2436442
2006-10-01,215.0378478
2006-11-01,6.764516354
2006-12-01,0.0
2007-01-01,0.0
2007-02-01,0.0
2007-03-01,0.0
2007-04-01,0.0
2007-05-01,214.5053912
2007-06-01,611.9908005
2007-07-01,805.5967058
2007-08-01,669.478493
2007-09-01,500.8463497
2007-10-01,0.54603225
2007-11-01,0.0
2007-12-01,0.0
2008-01-01,0.0
2008-02-01,0.0
2008-03-01,0.0
2008-04-01,0.0
2008-05-01,1.017632604
2008-06-01,702.8074578
2008-07-01,930.2256041
2008-08-01,501.2030616
2008-09-01,288.7203848
2008-10-01,41.27416098
2008-11-01,0.0
2008-12-01,0.0
2009-01-01,0.0
2009-02-01,0.0
2009-03-01,0.0
2009-04-01,0.0
2009-05-01,1.407685637
2009-06-01,245.2634965
2009-07-01,880.5515956
2009-08-01,216.6077769
2009-09-01,465.4940087
2009-10-01,180.275532
2009-11-01,106.2195771
2009-12-01,0.0
2010-01-01,0.0
2010-02-01,0.0
2010-03-01,0.0
2010-04-01,0.489697188
2010-05-01,0.0
2010-06-01,790.4902483
2010-07-01,1135.245428
2010-08-01,924.9704751
2010-09-01,300.2595646
2010-10-01,89.03399028
2010-11-01,48.2948145
2010-12-01,0.0
2011-01-01,0.0
2011-02-01,0.0
2011-03-01,0.0
2011-04-01,0.0
2011-05-01,0.268853575
2011-06-01,550.4139376
2011-07-01,1337.720941
2011-08-01,833.2309902
2011-09-01,300.389805
2011-10-01,85.47188158
2011-11-01,0.0
2011-12-01,0.0
2012-01-01,0.0
2012-02-01,0.0
2012-03-01,0.0
2012-04-01,0.0
2012-05-01,0.0
2012-06-01,228.6277839
2012-07-01,537.5753856
2012-08-01,598.2533399
2012-09-01,493.7362538
2012-10-01,104.8371247
2012-11-01,0.0
2012-12-01,0.0
2013-01-01,0.0
2013-02-01,0.0
2013-03-01,0.0
2013-04-01,0.0
2013-05-01,2.296849728
2013-06-01,1048.49304
2013-07-01,1021.239954
2013-08-01,264.4682936
2013-09-01,256.6817358
2013-10-01,61.885023
2013-11-01,3.542512074
2013-12-01,0.26068452
2014-01-01,0.469232142
2014-02-01,4.083138466
2014-03-01,0.0
2014-04-01,0.0
2014-05-01,0.0
2014-06-01,61.05866189
2014-07-01,1358.833554
2014-08-01,448.2088257
2014-09-01,320.7343544
2014-10-01,37.69849342
2014-11-01,4.805495977
2014-12-01,15.20597553
2015-01-01,0.0
2015-02-01,0.0
2015-03-01,13.02274169
2015-04-01,0.729916632
2015-05-01,1.146466374
2015-06-01,931.0952232
2015-07-01,329.2418017
2015-08-01,193.1402187
2015-09-01,219.4608938
2015-10-01,67.33529718
2015-11-01,1.635962784
2015-12-01,0.0
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,4.842941761
2016-04-01,0.0
2016-05-01,1.714244768
2016-06-01,580.586157
2016-07-01,830.1761922
2016-08-01,544.1537029
2016-09-01,731.2968402
2016-10-01,82.12827992
2016-11-01,0.0
2016-12-01,0.0
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.0
2017-04-01,0.0
2017-05-01,1.043890387
2017-06-01,584.9467484
2017-07-01,702.3865944
2017-08-01,796.9970459
2017-09-01,539.932782
2017-10-01,102.1081349
2017-11-01,0.0
2017-12-01,79.68544579
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.0
2018-04-01,0.0
2018-05-01,0.0
2018-06-01,846.8559874
2018-07-01,913.4704611
2018-08-01,228.5904198
2018-09-01,78.93594389
2018-10-01,13.3545742
2018-11-01,8.939212203
2018-12-01,0.0
2019-01-01,0.0
2019-02-01,0.0
2019-03-01,0.0
2019-04-01,0.0
2019-05-01,0.0
2019-06-01,412.7637303
2019-07-01,1302.466441
2019-08-01,479.8346032
2019-09-01,987.7966596
2019-10-01,92.00844179
2019-11-01,57.01450062
2019-12-01,1.172424674
2020-01-01,0.0
2020-02-01,0.0
2020-03-01,0.104273811
2020-04-01,0.0
2020-05-01,0.0
2020-06-01,439.8145693
2020-07-01,1328.766631
2020-08-01,1182.080688
2020-09-01,411.2476784
2020-10-01,184.4583854
2020-11-01,0.0
2020-12-01,16.78730521
2021-01-01,0.727234683
2021-02-01,0.825875511
2021-03-01,0.010660197
2021-04-01,0.002233115
2021-05-01,219.0750599
2021-06-01,796.3072748
2021-07-01,981.1466455
2021-08-01,323.1998957
2021-09-01,601.2475175
2021-10-01,36.04043196
2021-11-01,25.15694219
2021-12-01,90.04460216
